,url,desc,full_desc,requirements,popu_tags,game_name
333,https://store.steampowered.com/app/1289670/EA_Play/?snr=1_7_7_230_150_11,-,,-,-,EA_Play
543,https://store.steampowered.com/bundle/16211/Medieval_Dynasty__Digital_Supporter_Edition/?snr=1_7_7_230_150_19,-,,-,-,Medieval_Dynasty__Digital_Supporter_Edition
670,https://store.steampowered.com/bundle/15610/Fall_Guys_Collectors_Edition/?snr=1_7_7_230_150_24,-,,-,-,Fall_Guys_Collectors_Edition
946,https://store.steampowered.com/sub/17933/?snr=1_7_7_230_150_35,-,,-,-,?snr=1_7_7_230_150_35
994,https://store.steampowered.com/sub/199943/?snr=1_7_7_230_150_37,-,,-,-,?snr=1_7_7_230_150_37
1002,https://store.steampowered.com/bundle/12871/Hades__Original_Soundtrack_Bundle/?snr=1_7_7_230_150_38,-,,-,-,Hades__Original_Soundtrack_Bundle
1156,https://store.steampowered.com/bundle/10457/MORDHAU_Supporter_Bundle/?snr=1_7_7_230_150_44,-,,-,-,MORDHAU_Supporter_Bundle
1201,https://store.steampowered.com/bundle/10584/Dawn_of_Man__Planetbase/?snr=1_7_7_230_150_45,-,,-,-,Dawn_of_Man__Planetbase
1223,https://store.steampowered.com/bundle/233/Left_4_Dead_Bundle/?snr=1_7_7_230_150_46,-,,-,-,Left_4_Dead_Bundle
1406,https://store.steampowered.com/bundle/13931/Planet_Zoo_Premium_Edition/?snr=1_7_7_230_150_54,-,,-,-,Planet_Zoo_Premium_Edition
1545,https://store.steampowered.com/bundle/11732/Wreckfest_Complete_Edition/?snr=1_7_7_230_150_59,-,,-,-,Wreckfest_Complete_Edition
1701,https://store.steampowered.com/bundle/3743/3DMark__PCMark_10__VRMark/?snr=1_7_7_230_150_65,-,,-,-,3DMark__PCMark_10__VRMark
1751,https://store.steampowered.com/bundle/14146/The_Warlord_package/?snr=1_7_7_230_150_67,-,,-,-,The_Warlord_package
1821,https://store.steampowered.com/sub/1679/?snr=1_7_7_230_150_70,-,,-,-,?snr=1_7_7_230_150_70
1879,https://store.steampowered.com/bundle/234/Portal_Bundle/?snr=1_7_7_230_150_73,-,,-,-,Portal_Bundle
1914,https://store.steampowered.com/bundle/2405/The_Binding_of_Isaac_Rebirth_Complete_Bundle/?snr=1_7_7_230_150_74,-,,-,-,The_Binding_of_Isaac_Rebirth_Complete_Bundle
1970,https://store.steampowered.com/bundle/575/Sid_Meiers_Civilization_V_Complete/?snr=1_7_7_230_150_76,-,,-,-,Sid_Meiers_Civilization_V_Complete
2027,https://store.steampowered.com/bundle/983/Supergiant_Collection/?snr=1_7_7_230_150_79,-,,-,-,Supergiant_Collection
2055,https://store.steampowered.com/bundle/6208/Crusader_Kings_II_Royal_Collection/?snr=1_7_7_230_150_80,-,,-,-,Crusader_Kings_II_Royal_Collection
2159,https://store.steampowered.com/bundle/12024/Northgard_The_Viking_Age_Edition/?snr=1_7_7_230_150_84,-,,-,-,Northgard_The_Viking_Age_Edition
2282,https://store.steampowered.com/app/548422/PAYDAY_2_Scarface_Character_Pack/?snr=1_7_7_230_150_89,-,,-,-,PAYDAY_2_Scarface_Character_Pack
2419,https://store.steampowered.com/bundle/13660/The_Yakuza_Bundle/?snr=1_7_7_230_150_94,-,,-,-,The_Yakuza_Bundle
2512,https://store.steampowered.com/sub/459402/?snr=1_7_7_230_150_98,-,,-,-,?snr=1_7_7_230_150_98
2659,https://store.steampowered.com/sub/17093/?snr=1_7_7_230_150_104,-,,-,-,?snr=1_7_7_230_150_104
2688,https://store.steampowered.com/bundle/3096/Crusader_Kings_II_Imperial_Collection/?snr=1_7_7_230_150_105,-,,-,-,Crusader_Kings_II_Imperial_Collection
2700,https://store.steampowered.com/sub/460/?snr=1_7_7_230_150_105,-,,-,-,?snr=1_7_7_230_150_105
2868,https://store.steampowered.com/sub/281610/?snr=1_7_7_230_150_112,-,,-,-,?snr=1_7_7_230_150_112
2882,https://store.steampowered.com/bundle/13261/Endless_Space_2_Collection/?snr=1_7_7_230_150_113,-,,-,-,Endless_Space_2_Collection
3005,https://store.steampowered.com/bundle/3556/Draknek__Friends_Puzzle_Bundle/?snr=1_7_7_230_150_118,-,,-,-,Draknek__Friends_Puzzle_Bundle
3089,https://store.steampowered.com/bundle/2634/Serious_Sam_Complete_Pack/?snr=1_7_7_230_150_121,-,,-,-,Serious_Sam_Complete_Pack
3101,https://store.steampowered.com/sub/32848/?snr=1_7_7_230_150_121,-,,-,-,?snr=1_7_7_230_150_121
3115,https://store.steampowered.com/bundle/16114/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos__Collector_Edition/?snr=1_7_7_230_150_122,-,,-,-,The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos__Collector_Edition
3177,https://store.steampowered.com/bundle/16066/Craftopia__Game__Soundtrack_Bundle/?snr=1_7_7_230_150_125,-,,-,-,Craftopia__Game__Soundtrack_Bundle
3232,https://store.steampowered.com/bundle/16113/Destroy_All_Humans_Bundle/?snr=1_7_7_230_150_127,-,,-,-,Destroy_All_Humans_Bundle
3286,https://store.steampowered.com/app/1150380/Crossroads_Inn__Season_Pass/?snr=1_7_7_230_150_129,-,,-,-,Crossroads_Inn__Season_Pass
3384,https://store.steampowered.com/bundle/232/Valve_Complete_Pack/?snr=1_7_7_230_150_133,-,,-,-,Valve_Complete_Pack
3470,https://store.steampowered.com/bundle/6588/Monkey_Island_Collection/?snr=1_7_7_230_150_136,-,,-,-,Monkey_Island_Collection
3472,https://store.steampowered.com/app/1098291/DOOM_Eternal__Year_One_Pass/?snr=1_7_7_230_150_136,-,,-,-,DOOM_Eternal__Year_One_Pass
3548,https://store.steampowered.com/sub/15630/?snr=1_7_7_230_150_139,-,,-,-,?snr=1_7_7_230_150_139
3564,https://store.steampowered.com/bundle/1232/Resident_Evil_456/?snr=1_7_7_230_150_140,-,,-,-,Resident_Evil_456
3611,https://store.steampowered.com/bundle/309/Ticket_to_Ride__Collection_Bundle/?snr=1_7_7_230_150_142,-,,-,-,Ticket_to_Ride__Collection_Bundle
3631,https://store.steampowered.com/bundle/6111/Mirror_Bundle/?snr=1_7_7_230_150_143,-,,-,-,Mirror_Bundle
3684,https://store.steampowered.com/sub/17092/?snr=1_7_7_230_150_145,-,,-,-,?snr=1_7_7_230_150_145
3693,https://store.steampowered.com/bundle/10233/Men_of_War_Assault_Squad_2__War_Chest_Edition/?snr=1_7_7_230_150_145,-,,-,-,Men_of_War_Assault_Squad_2__War_Chest_Edition
3779,https://store.steampowered.com/bundle/2710/STEINSGATE_SERIES_BUNDLE/?snr=1_7_7_230_150_149,-,,-,-,STEINSGATE_SERIES_BUNDLE
3916,https://store.steampowered.com/bundle/12266/Dont_Starve_MEGA_PACK_2019/?snr=1_7_7_230_150_154,-,,-,-,Dont_Starve_MEGA_PACK_2019
3935,https://store.steampowered.com/bundle/7167/Titan_Quest_Bundle/?snr=1_7_7_230_150_155,-,,-,-,Titan_Quest_Bundle
3943,https://store.steampowered.com/bundle/10464/Darksiders_Blades__Whip_Franchise_Pack/?snr=1_7_7_230_150_155,-,,-,-,Darksiders_Blades__Whip_Franchise_Pack
3945,https://store.steampowered.com/bundle/2308/Serious_Sam_VR_Bundle/?snr=1_7_7_230_150_155,-,,-,-,Serious_Sam_VR_Bundle
4048,https://store.steampowered.com/bundle/15854/RPG_Maker_MZ_Bundle_S/?snr=1_7_7_230_150_159,-,,-,-,RPG_Maker_MZ_Bundle_S
4080,https://store.steampowered.com/bundle/12264/Best_of_Klei_2019/?snr=1_7_7_230_150_161,-,,-,-,Best_of_Klei_2019
4100,https://store.steampowered.com/bundle/10443/Build_Your_Empire_Bundle/?snr=1_7_7_230_150_161,-,,-,-,Build_Your_Empire_Bundle
4128,https://store.steampowered.com/sub/45615/?snr=1_7_7_230_150_163,-,,-,-,?snr=1_7_7_230_150_163
4131,https://store.steampowered.com/bundle/607/Sacred_Franchise_Pack/?snr=1_7_7_230_150_163,-,,-,-,Sacred_Franchise_Pack
4196,https://store.steampowered.com/sub/30560/?snr=1_7_7_230_150_165,-,,-,-,?snr=1_7_7_230_150_165
4262,https://store.steampowered.com/bundle/3853/American_Truck_Simulator_Enchanted_Bundle/?snr=1_7_7_230_150_168,-,,-,-,American_Truck_Simulator_Enchanted_Bundle
4268,https://store.steampowered.com/bundle/16112/SpongeBob_SquarePants_Battle_for_Bikini_Bottom__Rehydrated_Bundle/?snr=1_7_7_230_150_168,-,,-,-,SpongeBob_SquarePants_Battle_for_Bikini_Bottom__Rehydrated_Bundle
4300,https://store.steampowered.com/bundle/12267/Klei_Survival_Bundle_2019/?snr=1_7_7_230_150_169,-,,-,-,Klei_Survival_Bundle_2019
4354,https://store.steampowered.com/sub/375115/?snr=1_7_7_230_150_172,-,,-,-,?snr=1_7_7_230_150_172
4364,https://store.steampowered.com/sub/18397/?snr=1_7_7_230_150_172,-,,-,-,?snr=1_7_7_230_150_172
4382,https://store.steampowered.com/bundle/11965/Rebel_Cops__This_Is_the_Police_Bundle/?snr=1_7_7_230_150_173,-,,-,-,Rebel_Cops__This_Is_the_Police_Bundle
4388,https://store.steampowered.com/sub/183038/?snr=1_7_7_230_150_173,-,,-,-,?snr=1_7_7_230_150_173
4399,https://store.steampowered.com/bundle/3041/Serious_Sam_3_BFE_Gold_Edition/?snr=1_7_7_230_150_173,-,,-,-,Serious_Sam_3_BFE_Gold_Edition
4483,https://store.steampowered.com/bundle/5145/CROTEAM_VR_Bundle/?snr=1_7_7_230_150_177,-,,-,-,CROTEAM_VR_Bundle
4525,https://store.steampowered.com/sub/11902/?snr=1_7_7_230_150_178,-,,-,-,?snr=1_7_7_230_150_178
4577,https://store.steampowered.com/sub/132479/?snr=1_7_7_230_150_181,-,,-,-,?snr=1_7_7_230_150_181
4762,https://store.steampowered.com/sub/62587/?snr=1_7_7_230_150_188,-,,-,-,?snr=1_7_7_230_150_188
4807,https://store.steampowered.com/sub/192166/?snr=1_7_7_230_150_190,-,,-,-,?snr=1_7_7_230_150_190
4927,https://store.steampowered.com/app/1153590/3D_Visual_Novel_Maker/?snr=1_7_7_230_150_195,-,,-,-,3D_Visual_Novel_Maker
5001,https://store.steampowered.com/bundle/261/Resident_EvilBiohazard_Collectors_Pack/?snr=1_7_7_230_150_197,-,,-,-,Resident_EvilBiohazard_Collectors_Pack
5069,https://store.steampowered.com/bundle/577/Homeworld_Remastered_Collection_and_Deserts_of_Kharak_Bundle/?snr=1_7_7_230_150_200,-,,-,-,Homeworld_Remastered_Collection_and_Deserts_of_Kharak_Bundle
5090,https://store.steampowered.com/sub/15481/?snr=1_7_7_230_150_201,-,,-,-,?snr=1_7_7_230_150_201
5115,https://store.steampowered.com/bundle/7937/This_Is_the_Police_Bundle/?snr=1_7_7_230_150_202,-,,-,-,This_Is_the_Police_Bundle
5218,https://store.steampowered.com/bundle/16050/Combat_Mission_Shock_Force_2_Complete/?snr=1_7_7_230_150_206,-,,-,-,Combat_Mission_Shock_Force_2_Complete
5263,https://store.steampowered.com/bundle/12843/Black_Sea_Bundle/?snr=1_7_7_230_150_208,-,,-,-,Black_Sea_Bundle
5286,https://store.steampowered.com/sub/12072/?snr=1_7_7_230_150_209,-,,-,-,?snr=1_7_7_230_150_209
5422,https://store.steampowered.com/bundle/13664/Valkyria_Chronicles_Bundle/?snr=1_7_7_230_150_214,-,,-,-,Valkyria_Chronicles_Bundle
5484,https://store.steampowered.com/sub/401587/?snr=1_7_7_230_150_217,-,,-,-,?snr=1_7_7_230_150_217
5583,https://store.steampowered.com/bundle/1923/Euro_Truck_Simulator_2_Essentials/?snr=1_7_7_230_150_221,-,,-,-,Euro_Truck_Simulator_2_Essentials
5592,https://store.steampowered.com/bundle/13263/Endless_Legend_Collection/?snr=1_7_7_230_150_221,-,,-,-,Endless_Legend_Collection
5597,https://store.steampowered.com/sub/17881/?snr=1_7_7_230_150_221,-,,-,-,?snr=1_7_7_230_150_221
5623,https://store.steampowered.com/bundle/13428/Langrisser_I__II_Digital_Limited_Edition/?snr=1_7_7_230_150_222,-,,-,-,Langrisser_I__II_Digital_Limited_Edition
5627,https://store.steampowered.com/sub/87601/?snr=1_7_7_230_150_223,-,,-,-,?snr=1_7_7_230_150_223
5665,https://store.steampowered.com/bundle/11162/SpellForce_3_Loyalty_Pack/?snr=1_7_7_230_150_224,-,,-,-,SpellForce_3_Loyalty_Pack
5999,https://store.steampowered.com/bundle/2656/Serious_Sam_HD_Gold_Collection/?snr=1_7_7_230_150_237,-,,-,-,Serious_Sam_HD_Gold_Collection
6077,https://store.steampowered.com/bundle/11927/Ultimate_Fishing_Simulator_VR__Gold_Edition/?snr=1_7_7_230_150_241,-,,-,-,Ultimate_Fishing_Simulator_VR__Gold_Edition
6129,https://store.steampowered.com/bundle/14892/Journey__Flower_Bundle/?snr=1_7_7_230_150_243,-,,-,-,Journey__Flower_Bundle
6192,https://store.steampowered.com/sub/462369/?snr=1_7_7_230_150_245,-,,-,-,?snr=1_7_7_230_150_245
6195,https://store.steampowered.com/bundle/11136/Planet_Coaster_Ghostbusters_Bundle/?snr=1_7_7_230_150_245,-,,-,-,Planet_Coaster_Ghostbusters_Bundle
6228,https://store.steampowered.com/bundle/12784/Darksiders_Genesis_Digital_Deluxe/?snr=1_7_7_230_150_247,-,,-,-,Darksiders_Genesis_Digital_Deluxe
6307,https://store.steampowered.com/sub/19071/?snr=1_7_7_230_150_250,-,,-,-,?snr=1_7_7_230_150_250
6334,https://store.steampowered.com/bundle/3034/Weird__Wonderful_Bundle/?snr=1_7_7_230_150_251,-,,-,-,Weird__Wonderful_Bundle
6437,https://store.steampowered.com/sub/50980/?snr=1_7_7_230_150_255,-,,-,-,?snr=1_7_7_230_150_255
6517,https://store.steampowered.com/sub/40569/?snr=1_7_7_230_150_258,-,,-,-,?snr=1_7_7_230_150_258
6654,https://store.steampowered.com/bundle/15028/Surviving_Mars_First_Colony_Edition/?snr=1_7_7_230_150_264,-,,-,-,Surviving_Mars_First_Colony_Edition
6747,https://store.steampowered.com/bundle/237/HalfLife_1_Anthology/?snr=1_7_7_230_150_267,-,,-,-,HalfLife_1_Anthology
6843,https://store.steampowered.com/bundle/8177/SpellForce_Franchise/?snr=1_7_7_230_150_271,-,,-,-,SpellForce_Franchise
6955,https://store.steampowered.com/bundle/6216/Rytmik_Supporter_Bundle/?snr=1_7_7_230_150_276,-,,-,-,Rytmik_Supporter_Bundle
6978,https://store.steampowered.com/bundle/7694/Kagura_Bundle/?snr=1_7_7_230_150_277,-,,-,-,Kagura_Bundle
7014,https://store.steampowered.com/bundle/13264/Endless_Space_2__Starter_Pack/?snr=1_7_7_230_150_278,-,,-,-,Endless_Space_2__Starter_Pack
7015,https://store.steampowered.com/bundle/11067/Ancestors_Legacy__Complete_Edition/?snr=1_7_7_230_150_278,-,,-,-,Ancestors_Legacy__Complete_Edition
7047,https://store.steampowered.com/sub/44367/?snr=1_7_7_230_150_279,-,,-,-,?snr=1_7_7_230_150_279
7089,https://store.steampowered.com/bundle/1647/Ride_2_Special_Edition/?snr=1_7_7_230_150_281,-,,-,-,Ride_2_Special_Edition
7092,https://store.steampowered.com/bundle/1907/Total_Democracy_Bundle/?snr=1_7_7_230_150_281,-,,-,-,Total_Democracy_Bundle
7121,https://store.steampowered.com/bundle/12601/Piranha_Bytes__friends/?snr=1_7_7_230_150_282,-,,-,-,Piranha_Bytes__friends
7196,https://store.steampowered.com/bundle/281/Enter_The_Gungeon_Collectors_Edition/?snr=1_7_7_230_150_285,-,,-,-,Enter_The_Gungeon_Collectors_Edition
7221,https://store.steampowered.com/bundle/8178/Black_Mirror_Franchise/?snr=1_7_7_230_150_286,-,,-,-,Black_Mirror_Franchise
7317,https://store.steampowered.com/bundle/12288/MOAstray__original_soundtrack/?snr=1_7_7_230_150_290,-,,-,-,MOAstray__original_soundtrack
7359,https://store.steampowered.com/sub/603/?snr=1_7_7_230_150_292,-,,-,-,?snr=1_7_7_230_150_292
7409,https://store.steampowered.com/bundle/13727/Virgo__Niko_Bundle/?snr=1_7_7_230_150_294,-,,-,-,Virgo__Niko_Bundle
7416,https://store.steampowered.com/bundle/15338/Gears_Tactics__Gears_5_Bundle/?snr=1_7_7_230_150_294,-,,-,-,Gears_Tactics__Gears_5_Bundle
7595,https://store.steampowered.com/bundle/236/CounterStrike_Complete/?snr=1_7_7_230_150_301,-,,-,-,CounterStrike_Complete
7652,https://store.steampowered.com/bundle/14877/DEEMO_Reborn_Complete_Edition/?snr=1_7_7_230_150_304,-,,-,-,DEEMO_Reborn_Complete_Edition
7774,https://store.steampowered.com/bundle/15992/Vampire_The_Masquerade__Shadows_of_New_York_Deluxe_Edition/?snr=1_7_7_230_150_308,-,,-,-,Vampire_The_Masquerade__Shadows_of_New_York_Deluxe_Edition
7776,https://store.steampowered.com/bundle/11452/HARDCORE_MECHA__Digital_Collectors_Edition/?snr=1_7_7_230_150_308,-,,-,-,HARDCORE_MECHA__Digital_Collectors_Edition
8014,https://store.steampowered.com/sub/463/?snr=1_7_7_230_150_318,-,,-,-,?snr=1_7_7_230_150_318
8067,https://store.steampowered.com/bundle/5555/Euro_Truck_Simulator_2_Map_Booster/?snr=1_7_7_230_150_320,-,,-,-,Euro_Truck_Simulator_2_Map_Booster
8199,https://store.steampowered.com/bundle/361/Danganronpa_1__2/?snr=1_7_7_230_150_325,-,,-,-,Danganronpa_1__2
8323,https://store.steampowered.com/bundle/9711/Victoria_II_Complete_Edition/?snr=1_7_7_230_150_330,-,,-,-,Victoria_II_Complete_Edition
8522,https://store.steampowered.com/bundle/5754/Gold_Rush_The_Game__Parkers_Edition/?snr=1_7_7_230_150_338,-,,-,-,Gold_Rush_The_Game__Parkers_Edition
8579,https://store.steampowered.com/bundle/13698/Monster_Energy_Supercross_3__Complete_the_Set/?snr=1_7_7_230_150_341,-,,-,-,Monster_Energy_Supercross_3__Complete_the_Set
8637,https://store.steampowered.com/bundle/9395/Exceptional_Cargo_Bundle/?snr=1_7_7_230_150_343,-,,-,-,Exceptional_Cargo_Bundle
8662,https://store.steampowered.com/bundle/12909/Jurassic_World_Evolution_Jurassic_Park_Edition/?snr=1_7_7_230_150_344,-,,-,-,Jurassic_World_Evolution_Jurassic_Park_Edition
8674,https://store.steampowered.com/bundle/10149/Monster_Energy_Supercross_2__Complete_the_Set/?snr=1_7_7_230_150_344,-,,-,-,Monster_Energy_Supercross_2__Complete_the_Set
8681,https://store.steampowered.com/sub/19277/?snr=1_7_7_230_150_345,-,,-,-,?snr=1_7_7_230_150_345
8735,https://store.steampowered.com/bundle/11045/House__Garden_Flipper_Bundle/?snr=1_7_7_230_150_347,-,,-,-,House__Garden_Flipper_Bundle
8736,https://store.steampowered.com/bundle/16227/Disgaea_Dood_Bundle/?snr=1_7_7_230_150_347,-,,-,-,Disgaea_Dood_Bundle
8831,https://store.steampowered.com/bundle/8999/Syrian_Warfare__Deluxe_Edition/?snr=1_7_7_230_150_351,-,,-,-,Syrian_Warfare__Deluxe_Edition
8869,https://store.steampowered.com/sub/418/?snr=1_7_7_230_150_352,-,,-,-,?snr=1_7_7_230_150_352
8902,https://store.steampowered.com/sub/434/?snr=1_7_7_230_150_354,-,,-,-,?snr=1_7_7_230_150_354
9165,https://store.steampowered.com/sub/48535/?snr=1_7_7_230_150_364,-,,-,-,?snr=1_7_7_230_150_364
9291,https://store.steampowered.com/bundle/11869/Arrowhead_Ultimate_Coop_Collection/?snr=1_7_7_230_150_369,-,,-,-,Arrowhead_Ultimate_Coop_Collection
9333,https://store.steampowered.com/bundle/15340/Gears_Tactics__Gears_5_Ultimate_Edition_Bundle/?snr=1_7_7_230_150_371,-,,-,-,Gears_Tactics__Gears_5_Ultimate_Edition_Bundle
9340,https://store.steampowered.com/sub/4156/?snr=1_7_7_230_150_371,-,,-,-,?snr=1_7_7_230_150_371
9372,https://store.steampowered.com/bundle/6542/All_You_Can_Drill/?snr=1_7_7_230_150_372,-,,-,-,All_You_Can_Drill
9512,https://store.steampowered.com/sub/453455/?snr=1_7_7_230_150_378,-,,-,-,?snr=1_7_7_230_150_378
9520,https://store.steampowered.com/bundle/5657/Euro_Truck_Simulator_2_Cargo_Bundle/?snr=1_7_7_230_150_378,-,,-,-,Euro_Truck_Simulator_2_Cargo_Bundle
9550,https://store.steampowered.com/sub/31161/?snr=1_7_7_230_150_379,-,,-,-,?snr=1_7_7_230_150_379
9660,https://store.steampowered.com/sub/13743/?snr=1_7_7_230_150_384,-,,-,-,?snr=1_7_7_230_150_384
9696,https://store.steampowered.com/sub/55062/?snr=1_7_7_230_150_385,-,,-,-,?snr=1_7_7_230_150_385
9758,https://store.steampowered.com/bundle/6450/STAR_WARS_XWing_Series/?snr=1_7_7_230_150_388,-,,-,-,STAR_WARS_XWing_Series
9770,https://store.steampowered.com/app/550331/Additional_Playable_Character_DIZZY/?snr=1_7_7_230_150_388,-,,System RequirementsMinimum:OS: Windows 7 / 8.1 / 10 (32bit/64bit)Processor: Intel Core i5 @ 2.0 GHzMemory: 2 GB RAMGraphics: Nvidia GeForce GTX 560 / Radeon HD 7770DirectX: Version 9.0cStorage: 12 GB available space,Action+,Additional_Playable_Character_DIZZY
9786,https://store.steampowered.com/sub/439/?snr=1_7_7_230_150_389,-,,-,-,?snr=1_7_7_230_150_389
9827,https://store.steampowered.com/sub/27828/?snr=1_7_7_230_150_391,-,,-,-,?snr=1_7_7_230_150_391
9834,https://store.steampowered.com/sub/70503/?snr=1_7_7_230_150_391,-,,-,-,?snr=1_7_7_230_150_391
9917,https://store.steampowered.com/bundle/8853/RIDE_3__Complete_the_Set/?snr=1_7_7_230_150_394,-,,-,-,RIDE_3__Complete_the_Set
9952,https://store.steampowered.com/bundle/13250/Team_Zero_Escape_Bundle/?snr=1_7_7_230_150_396,-,,-,-,Team_Zero_Escape_Bundle
10062,https://store.steampowered.com/bundle/2723/Relaxing_Puzzle_Box/?snr=1_7_7_230_150_400,-,,-,-,Relaxing_Puzzle_Box
10207,https://store.steampowered.com/bundle/13377/Simulacra_Collection/?snr=1_7_7_230_150_406,-,,-,-,Simulacra_Collection
10284,https://store.steampowered.com/sub/15408/?snr=1_7_7_230_150_409,-,,-,-,?snr=1_7_7_230_150_409
10331,https://store.steampowered.com/bundle/5556/Love_Bundle/?snr=1_7_7_230_150_411,-,,-,-,Love_Bundle
10402,https://store.steampowered.com/sub/326/?snr=1_7_7_230_150_414,-,,-,-,?snr=1_7_7_230_150_414
10413,https://store.steampowered.com/app/698720/KILL_THE_EMOJI/?snr=1_7_7_230_150_414,-,,-,-,KILL_THE_EMOJI
10521,https://store.steampowered.com/bundle/1849/The_Stanley_Parable_and_The_Beginners_Guide/?snr=1_7_7_230_150_418,-,,-,-,The_Stanley_Parable_and_The_Beginners_Guide
10638,https://store.steampowered.com/bundle/12398/Mount__Blade_Warband_DLC_Collection/?snr=1_7_7_230_150_423,-,,-,-,Mount__Blade_Warband_DLC_Collection
10644,https://store.steampowered.com/app/1261910/Sweet_Story_Fallen_Angel/?snr=1_7_7_230_150_423,-,,-,-,Sweet_Story_Fallen_Angel
10663,https://store.steampowered.com/bundle/3073/Guns_of_Icarus_Alliance_Collectors_Edition/?snr=1_7_7_230_150_424,-,,-,-,Guns_of_Icarus_Alliance_Collectors_Edition
10679,https://store.steampowered.com/bundle/779/Hero_of_the_Kingdom_Collection/?snr=1_7_7_230_150_425,-,,-,-,Hero_of_the_Kingdom_Collection
10802,https://store.steampowered.com/bundle/12397/Mount__Blade_Legacy_Collection/?snr=1_7_7_230_150_430,-,,-,-,Mount__Blade_Legacy_Collection
10818,https://store.steampowered.com/bundle/3042/The_Talos_Principle_Gold_Edition/?snr=1_7_7_230_150_430,-,,-,-,The_Talos_Principle_Gold_Edition
10850,https://store.steampowered.com/bundle/4373/STAR_WARS_Jedi_Knight_Collection/?snr=1_7_7_230_150_431,-,,-,-,STAR_WARS_Jedi_Knight_Collection
10856,https://store.steampowered.com/bundle/9207/Dont_Starve_Alone_Pack_Plus/?snr=1_7_7_230_150_432,-,,-,-,Dont_Starve_Alone_Pack_Plus
10942,https://store.steampowered.com/bundle/5460/NISA_RPG_Bundle/?snr=1_7_7_230_150_435,-,,-,-,NISA_RPG_Bundle
10945,https://store.steampowered.com/bundle/3100/Paradox_Grand_Strategy_Collection/?snr=1_7_7_230_150_435,-,,-,-,Paradox_Grand_Strategy_Collection
10952,https://store.steampowered.com/bundle/300/The_Quest_Deluxe_Edition/?snr=1_7_7_230_150_436,-,,-,-,The_Quest_Deluxe_Edition
11147,https://store.steampowered.com/bundle/14139/2__OST/?snr=1_7_7_230_150_443,-,,-,-,2__OST
11186,https://store.steampowered.com/bundle/13771/DJMAX_RESPECT_V__Complete_Edition/?snr=1_7_7_230_150_445,-,,-,-,DJMAX_RESPECT_V__Complete_Edition
11217,https://store.steampowered.com/app/503270/TOXIKK__UPGRADE__Free_Edition_to_FULL_GAME/?snr=1_7_7_230_150_446,-,,-,ActionIndie+,TOXIKK__UPGRADE__Free_Edition_to_FULL_GAME
11368,https://store.steampowered.com/sub/14325/?snr=1_7_7_230_150_452,-,,-,-,?snr=1_7_7_230_150_452
11643,https://store.steampowered.com/sub/12357/?snr=1_7_7_230_150_463,-,,-,-,?snr=1_7_7_230_150_463
11657,https://store.steampowered.com/bundle/1229/Overlord_Ultimate_Evil_Collection/?snr=1_7_7_230_150_464,-,,-,-,Overlord_Ultimate_Evil_Collection
11712,https://store.steampowered.com/sub/77828/?snr=1_7_7_230_150_466,-,,-,-,?snr=1_7_7_230_150_466
12062,https://store.steampowered.com/sub/1007/?snr=1_7_7_230_150_480,-,,-,-,?snr=1_7_7_230_150_480
12078,https://store.steampowered.com/bundle/2711/STEINSGATE_ELITE__Bonus_Content_Bundle/?snr=1_7_7_230_150_481,-,,-,-,STEINSGATE_ELITE__Bonus_Content_Bundle
12088,https://store.steampowered.com/bundle/1215/Enigmatis_Collection/?snr=1_7_7_230_150_481,-,,-,-,Enigmatis_Collection
12111,https://store.steampowered.com/bundle/9705/MUSYNX_Bundle/?snr=1_7_7_230_150_482,-,,-,-,MUSYNX_Bundle
12128,https://store.steampowered.com/sub/6447/?snr=1_7_7_230_150_483,-,,-,-,?snr=1_7_7_230_150_483
12168,https://store.steampowered.com/bundle/3344/STAR_WARS_Classic_Collection/?snr=1_7_7_230_150_484,-,,-,-,STAR_WARS_Classic_Collection
12204,https://store.steampowered.com/bundle/14065/Trilogy__Groove_Coaster_Full_Bundle/?snr=1_7_7_230_150_486,-,,-,-,Trilogy__Groove_Coaster_Full_Bundle
12223,https://store.steampowered.com/bundle/12604/X_Universe__20th_Anniversary_Collection/?snr=1_7_7_230_150_486,-,,-,-,X_Universe__20th_Anniversary_Collection
12253,https://store.steampowered.com/bundle/15300/Before_I_Forget__The_Garden_radio_play/?snr=1_7_7_230_150_488,-,,-,-,Before_I_Forget__The_Garden_radio_play
12295,https://store.steampowered.com/bundle/12030/Jurassic_World_Evolution_Dinosaur_Collection/?snr=1_7_7_230_150_489,-,,-,-,Jurassic_World_Evolution_Dinosaur_Collection
12332,https://store.steampowered.com/bundle/2679/Cozy_Couch_CoOp_Bundle/?snr=1_7_7_230_150_491,-,,-,-,Cozy_Couch_CoOp_Bundle
12348,https://store.steampowered.com/bundle/2553/NecroDancer_ULTIMATE_PACK/?snr=1_7_7_230_150_491,-,,-,-,NecroDancer_ULTIMATE_PACK
12465,https://store.steampowered.com/bundle/15448/Bayonetta__Vanquish_Bundle/?snr=1_7_7_230_150_496,-,,-,-,Bayonetta__Vanquish_Bundle
12516,https://store.steampowered.com/bundle/15120/Clazziquai_Edition__Black_Square_Bundle/?snr=1_7_7_230_150_498,-,,-,-,Clazziquai_Edition__Black_Square_Bundle
